version,waypoint,calls
1.5.9,plain,18
1.5.9,plain,12
1.5.9,plain,34
1.5.9,plain,46
1.5.9,plain,14
1.5.9,plain,16
1.5.9,plain,10
1.5.9,plain,10
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,36
1.5.9,plain,20
1.5.9,plain,30
1.5.9,plain,26
1.5.9,plain,26
1.5.9,plain,34
1.5.9,plain,8
1.5.9,plain,26
1.5.9,plain,26
1.5.9,plain,46
1.5.9,plain,44
1.5.9,plain,66
1.5.9,plain,26
1.5.9,plain,26
1.5.9,plain,20
1.5.9,plain,22
1.5.9,plain,22
1.5.9,plain,10
1.5.9,plain,20
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,40
1.5.9,plain,24
1.5.9,plain,28
1.5.9,plain,30
1.5.9,plain,26
1.5.9,plain,18
1.5.9,plain,24
1.5.9,plain,18
1.5.9,plain,22
1.5.9,plain,24
1.5.9,plain,22
1.5.9,plain,36
1.5.9,plain,10
1.5.9,plain,24
1.5.9,plain,20
1.5.9,plain,22
1.5.9,plain,10
1.5.9,plain,28
1.5.9,plain,12
1.5.9,plain,16
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,16
1.5.9,plain,20
1.5.9,plain,16
1.5.9,plain,24
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,15
1.5.9,plain,17
1.5.9,plain,8
1.5.9,plain,20
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,28
1.5.9,plain,20
1.5.9,plain,18
1.5.9,plain,28
1.5.9,plain,16
1.5.9,plain,18
1.5.9,plain,28
1.5.9,plain,12
1.5.9,plain,26
1.5.9,plain,26
1.5.9,plain,26
1.5.9,plain,26
1.5.9,plain,26
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,22
1.5.9,plain,24
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,10
1.5.9,plain,36
1.5.9,plain,34
1.5.9,plain,32
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,14
1.5.9,plain,12
1.5.9,plain,16
1.5.9,plain,70
1.5.9,plain,72
1.5.9,plain,56
1.5.9,plain,64
1.5.9,plain,76
1.5.9,plain,78
1.5.9,plain,64
1.5.9,plain,54
1.5.9,plain,10
1.5.9,plain,20
1.5.9,plain,30
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,44
1.5.9,plain,8
1.5.9,plain,24
1.5.9,plain,28
1.5.9,plain,30
1.5.9,plain,46
1.5.9,plain,54
1.5.9,plain,24
1.5.9,plain,12
1.5.9,plain,20
1.5.9,plain,20
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,54
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,20
1.5.9,plain,16
1.5.9,plain,12
1.5.9,plain,16
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,26
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,30
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,14
1.5.9,plain,20
1.5.9,plain,12
1.5.9,plain,76
1.5.9,plain,28
1.5.9,plain,42
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,14
1.5.9,plain,14
1.5.9,plain,14
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,18
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,20
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,20
1.5.9,plain,20
1.5.9,plain,20
1.5.9,plain,20
1.5.9,plain,26
1.5.9,plain,32
1.5.9,plain,32
1.5.9,plain,78
1.5.9,plain,84
1.5.9,plain,14
1.5.9,plain,42
1.5.9,plain,12
1.5.9,plain,14
1.5.9,plain,84
1.5.9,plain,90
1.5.9,plain,20
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,34
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,38
1.5.9,plain,8
1.5.9,plain,10
1.5.9,plain,20
1.5.9,plain,20
1.5.9,plain,16
1.5.9,plain,12
1.5.9,plain,18
1.5.9,plain,22
1.5.9,plain,24
1.5.9,plain,32
1.5.9,plain,22
1.5.9,plain,32
1.5.9,plain,34
1.5.9,plain,34
1.5.9,plain,38
1.5.9,plain,94
1.5.9,plain,94
1.5.9,plain,100
1.5.9,plain,90
1.5.9,plain,12
1.5.9,plain,32
1.5.9,plain,16
1.5.9,plain,16
1.5.9,plain,12
1.5.9,plain,14
1.5.9,plain,12
1.5.9,plain,38
1.5.9,plain,100
1.5.9,plain,98
1.5.9,plain,12
1.5.9,plain,78
1.5.9,plain,38
1.5.9,plain,36
1.5.9,plain,62
1.5.9,plain,64
1.5.9,plain,100
1.5.9,plain,90
1.5.9,plain,108
1.5.9,plain,12
1.5.9,plain,108
1.5.9,plain,106
1.5.9,plain,104
1.5.9,plain,140
1.5.9,plain,186
1.5.9,plain,12
1.5.9,plain,12
1.5.9,plain,26
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,38
1.5.9,plain,164
1.5.9,plain,196
1.5.9,plain,16
1.5.9,plain,18
1.5.9,plain,20
1.5.9,plain,14
1.5.9,plain,16
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,196
1.5.9,plain,208
1.5.9,plain,238
1.5.9,plain,22
1.5.9,plain,244
1.5.9,plain,264
1.5.9,plain,270
1.5.9,plain,24
1.5.9,plain,30
1.5.9,plain,26
1.5.9,plain,36
1.5.9,plain,326
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,62
1.5.9,plain,56
1.5.9,plain,20
1.5.9,plain,20
1.5.9,plain,16
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,20
1.5.9,plain,8
1.5.9,plain,90
1.5.9,plain,20
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,20
1.5.9,plain,120
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,26
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,216
1.5.9,plain,232
1.5.9,plain,18
1.5.9,plain,18
1.5.9,plain,24
1.5.9,plain,40
1.5.9,plain,68
1.5.9,plain,18
1.5.9,plain,62
1.5.9,plain,8
1.5.9,plain,96
1.5.9,plain,18
1.5.9,plain,18
1.5.9,plain,12
1.5.9,plain,96
1.5.9,plain,92
1.5.9,plain,96
1.5.9,plain,130
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,18
1.5.9,plain,20
1.5.9,plain,8
1.5.9,plain,58
1.5.9,plain,32
1.5.9,plain,38
1.5.9,plain,172
1.5.9,plain,32
1.5.9,plain,172
1.5.9,plain,198
1.5.9,plain,198
1.5.9,plain,184
1.5.9,plain,198
1.5.9,plain,244
1.5.9,plain,320
1.5.9,plain,28
1.5.9,plain,22
1.5.9,plain,28
1.5.9,plain,22
1.5.9,plain,34
1.5.9,plain,46
1.5.9,plain,28
1.5.9,plain,28
1.5.9,plain,36
1.5.9,plain,118
1.5.9,plain,46
1.5.9,plain,124
1.5.9,plain,38
1.5.9,plain,28
1.5.9,plain,28
1.5.9,plain,28
1.5.9,plain,30
1.5.9,plain,114
1.5.9,plain,28
1.5.9,plain,28
1.5.9,plain,16
1.5.9,plain,32
1.5.9,plain,22
1.5.9,plain,28
1.5.9,plain,16
1.5.9,plain,22
1.5.9,plain,18
1.5.9,plain,14
1.5.9,plain,22
1.5.9,plain,22
1.5.9,plain,18
1.5.9,plain,12
1.5.9,plain,16
1.5.9,plain,34
1.5.9,plain,40
1.5.9,plain,38
1.5.9,plain,38
1.5.9,plain,40
1.5.9,plain,52
1.5.9,plain,16
1.5.9,plain,38
1.5.9,plain,38
1.5.9,plain,38
1.5.9,plain,40
1.5.9,plain,10
1.5.9,plain,52
1.5.9,plain,38
1.5.9,plain,38
1.5.9,plain,38
1.5.9,plain,44
1.5.9,plain,44
1.5.9,plain,54
1.5.9,plain,31
1.5.9,plain,42
1.5.9,plain,8
1.5.9,plain,38
1.5.9,plain,42
1.5.9,plain,22
1.5.9,plain,46
1.5.9,plain,28
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,42
1.5.9,plain,42
1.5.9,plain,42
1.5.9,plain,46
1.5.9,plain,8
1.5.9,plain,62
1.5.9,plain,50
1.5.9,plain,72
1.5.9,plain,94
1.5.9,plain,96
1.5.9,plain,124
1.5.9,plain,64
1.5.9,plain,54
1.5.9,plain,64
1.5.9,plain,66
1.5.9,plain,90
1.5.9,plain,94
1.5.9,plain,166
1.5.9,plain,66
1.5.9,plain,118
1.5.9,plain,198
1.5.9,plain,8
1.5.9,plain,32
1.5.9,plain,38
1.5.9,plain,232
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,20
1.5.9,plain,8
1.5.9,plain,212
1.5.9,plain,284
1.5.9,plain,306
1.5.9,plain,26
1.5.9,plain,306
1.5.9,plain,366
1.5.9,plain,90
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,60
1.5.9,plain,90
1.5.9,plain,22
1.5.9,plain,8
1.5.9,plain,58
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,52
1.5.9,plain,64
1.5.9,plain,8
1.5.9,plain,62
1.5.9,plain,70
1.5.9,plain,158
1.5.9,plain,126
1.5.9,plain,160
1.5.9,plain,152
1.5.9,plain,156
1.5.9,plain,248
1.5.9,plain,90
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,208
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,22
1.5.9,plain,40
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,16
1.5.9,plain,22
1.5.9,plain,88
1.5.9,plain,16
1.5.9,plain,56
1.5.9,plain,68
1.5.9,plain,56
1.5.9,plain,68
1.5.9,plain,62
1.5.9,plain,16
1.5.9,plain,20
1.5.9,plain,92
1.5.9,plain,70
1.5.9,plain,316
1.5.9,plain,500
1.5.9,plain,22
1.5.9,plain,496
1.5.9,plain,556
1.5.9,plain,518
1.5.9,plain,18
1.5.9,plain,66
1.5.9,plain,66
1.5.9,plain,60
1.5.9,plain,72
1.5.9,plain,80
1.5.9,plain,62
1.5.9,plain,60
1.5.9,plain,110
1.5.9,plain,116
1.5.9,plain,128
1.5.9,plain,126
1.5.9,plain,134
1.5.9,plain,54
1.5.9,plain,76
1.5.9,plain,126
1.5.9,plain,120
1.5.9,plain,8
1.5.9,plain,234
1.5.9,plain,100
1.5.9,plain,238
1.5.9,plain,218
1.5.9,plain,244
1.5.9,plain,236
1.5.9,plain,12
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,52
1.5.9,plain,44
1.5.9,plain,62
1.5.9,plain,44
1.5.9,plain,44
1.5.9,plain,12
1.5.9,plain,56
1.5.9,plain,18
1.5.9,plain,12
1.5.9,plain,94
1.5.9,plain,56
1.5.9,plain,8
1.5.9,plain,56
1.5.9,plain,62
1.5.9,plain,110
1.5.9,plain,116
1.5.9,plain,102
1.5.9,plain,96
1.5.9,plain,114
1.5.9,plain,8
1.5.9,plain,84
1.5.9,plain,86
1.5.9,plain,42
1.5.9,plain,86
1.5.9,plain,94
1.5.9,plain,18
1.5.9,plain,42
1.5.9,plain,68
1.5.9,plain,192
1.5.9,plain,200
1.5.9,plain,42
1.5.9,plain,698
1.5.9,plain,698
1.5.9,plain,698
1.5.9,plain,698
1.5.9,plain,698
1.5.9,plain,72
1.5.9,plain,72
1.5.9,plain,72
1.5.9,plain,72
1.5.9,plain,66
1.5.9,plain,64
1.5.9,plain,24
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,72
1.5.9,plain,20
1.5.9,plain,324
1.5.9,plain,298
1.5.9,plain,274
1.5.9,plain,24
1.5.9,plain,46
1.5.9,plain,14
1.5.9,plain,80
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,26
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,104
1.5.9,plain,16
1.5.9,plain,350
1.5.9,plain,474
1.5.9,plain,8
1.5.9,plain,472
1.5.9,plain,254
1.5.9,plain,594
1.5.9,plain,474
1.5.9,plain,32
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,20
1.5.9,plain,56
1.5.9,plain,84
1.5.9,plain,28
1.5.9,plain,86
1.5.9,plain,8
1.5.9,plain,798
1.5.9,plain,196
1.5.9,plain,34
1.5.9,plain,794
1.5.9,plain,68
1.5.9,plain,62
1.5.9,plain,62
1.5.9,plain,56
1.5.9,plain,56
1.5.9,plain,30
1.5.9,plain,252
1.5.9,plain,270
1.5.9,plain,342
1.5.9,plain,1060
1.5.9,plain,38
1.5.9,plain,40
1.5.9,plain,1008
1.5.9,plain,212
1.5.9,plain,100
1.5.9,plain,114
1.5.9,plain,30
1.5.9,plain,114
1.5.9,plain,17
1.5.9,plain,68
1.5.9,plain,56
1.5.9,plain,60
1.5.9,plain,8
1.5.9,plain,44
1.5.9,plain,110
1.5.9,plain,110
1.5.9,plain,112
1.5.9,plain,462
1.5.9,plain,10
1.5.9,plain,20
1.5.9,plain,116
1.5.9,plain,110
1.5.9,plain,28
1.5.9,plain,988
1.5.9,plain,522
1.5.9,plain,538
1.5.9,plain,26
1.5.9,plain,52
1.5.9,plain,530
1.5.9,plain,536
1.5.9,plain,530
1.5.9,plain,20
1.5.9,plain,18
1.5.9,plain,20
1.5.9,plain,1026
1.5.9,plain,1006
1.5.9,plain,8
1.5.9,plain,18
1.5.9,plain,8
1.5.9,plain,122
1.5.9,plain,1092
1.5.9,plain,1096
1.5.9,plain,8
1.5.9,plain,1004
1.5.9,plain,1098
1.5.9,plain,1974
1.5.9,plain,1094
1.5.9,plain,108
1.5.9,plain,24
1.5.9,plain,24
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,16
1.5.9,plain,20
1.5.9,plain,20
1.5.9,plain,12
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,28
1.5.9,plain,78
1.5.9,plain,26
1.5.9,plain,14
1.5.9,plain,14
1.5.9,plain,8
1.5.9,plain,14
1.5.9,plain,146
1.5.9,plain,8
1.5.9,plain,20
1.5.9,plain,8
1.5.9,plain,92
1.5.9,plain,26
1.5.9,plain,24
1.5.9,plain,24
1.5.9,plain,8
1.5.9,plain,130
1.5.9,plain,8
1.5.9,plain,8
1.5.9,plain,26
1.5.9,plain,18
1.5.9,plain,202
1.5.9,plain,20
1.5.9,plain,26
1.5.9,plain,10
1.5.9,plain,1028
1.5.9,plain,68
1.5.9,plain,14
1.5.9,plain,14
1.5.9,plain,14
1.5.9,plain,20
1.5.9,plain,24
1.5.9,plain,20
1.5.9,plain,214
1.5.9,plain,216
1.5.9,plain,24
1.5.9,plain,32
1.5.9,plain,26
1.5.9,plain,26
1.5.9,plain,102
1.5.9,plain,8
1.5.9,plain,28
1.5.9,plain,8
1.5.9,plain,20
1.5.9,plain,1496
1.5.9,plain,38
1.5.9,plain,38
1.5.9,plain,40
1.5.9,plain,50
1.5.9,plain,86
1.5.9,plain,28
1.5.9,plain,20
1.5.9,plain,140
1.5.9,plain,138
1.5.9,plain,52
1.5.9,plain,18
1.5.9,plain,138
1.5.9,plain,32
1.5.9,plain,24
1.5.9,plain,64
1.5.9,plain,23
1.5.9,plain,10
1.5.9,plain,10
1.5.9,plain,240
1.5.9,plain,210
1.5.9,plain,29
1.5.9,plain,380
1.5.9,plain,389
1.5.9,plain,30
1.5.9,plain,34
1.5.9,plain,32
1.5.9,plain,24
1.5.9,plain,46
1.5.9,plain,16
1.5.9,plain,36
1.5.9,plain,38
1.5.9,plain,200
1.5.9,plain,334
1.5.9,plain,52
1.5.9,plain,1910
1.5.9,plain,24
1.5.9,plain,72
1.5.9,plain,94
1.5.9,plain,34
1.5.9,plain,38
1.5.9,plain,20
1.5.9,plain,8
1.5.9,plain,1800
1.5.9,plain,1596
1.5.9,plain,1770
1.5.9,plain,1598
1.5.9,plain,1770
1.5.9,plain,1782
1.5.9,plain,2476
1.5.9,plain,1854
1.5.9,plain,2456
1.5.9,heap,28
1.5.9,heap,42
1.5.9,heap,28
1.5.9,heap,36
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,14
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,34
1.5.9,heap,8
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,22
1.5.9,heap,10
1.5.9,heap,12
1.5.9,heap,20
1.5.9,heap,18
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,18
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,18
1.5.9,heap,28
1.5.9,heap,8
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,18
1.5.9,heap,20
1.5.9,heap,18
1.5.9,heap,24
1.5.9,heap,28
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,28
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,32
1.5.9,heap,30
1.5.9,heap,28
1.5.9,heap,30
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,30
1.5.9,heap,30
1.5.9,heap,28
1.5.9,heap,34
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,36
1.5.9,heap,16
1.5.9,heap,20
1.5.9,heap,18
1.5.9,heap,18
1.5.9,heap,16
1.5.9,heap,18
1.5.9,heap,24
1.5.9,heap,10
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,24
1.5.9,heap,22
1.5.9,heap,24
1.5.9,heap,20
1.5.9,heap,22
1.5.9,heap,20
1.5.9,heap,30
1.5.9,heap,22
1.5.9,heap,20
1.5.9,heap,22
1.5.9,heap,20
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,32
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,12
1.5.9,heap,10
1.5.9,heap,14
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,18
1.5.9,heap,22
1.5.9,heap,24
1.5.9,heap,16
1.5.9,heap,20
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,24
1.5.9,heap,22
1.5.9,heap,12
1.5.9,heap,22
1.5.9,heap,20
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,20
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,22
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,22
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,18
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,8
1.5.9,heap,24
1.5.9,heap,18
1.5.9,heap,18
1.5.9,heap,32
1.5.9,heap,30
1.5.9,heap,30
1.5.9,heap,36
1.5.9,heap,18
1.5.9,heap,18
1.5.9,heap,18
1.5.9,heap,10
1.5.9,heap,20
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,28
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,24
